選択,基準日,方向,銘柄,エントリー時刻,クローズ時刻,保有時間,開始時,跨ぎフラグ,勝率_30日,勝率_90日,勝率_365日,勝率_平均,勝率重視ポイント,利益効率ポイント,時間効率ポイント,最大利益ポイント,勝率重視ポイントUS,利益効率ポイントUS,時間効率ポイントUS,最大利益ポイントUS,合計変動pips_30日,合計変動pips_90日,合計変動pips_365日,合計変動pips_平均,利益効率σ_30日,利益効率σ_90日,利益効率σ_365日,利益効率σ_平均,勝率重視スコア,利益効率スコア,時間効率スコア,最大利益スコア,変動値σ_pips_30日,変動値σ_pips_90日,変動値σ_pips_365日,変動値σ_pips_平均,平均スプレッドpips_30日,平均スプレッドpips_90日,平均スプレッドpips_365日,平均スプレッドpips_平均
FALSE,2025-07-20,Long,USDJPY,12:25:00,12:34:00,9,12,0,85.71%,58.46%,48.65%,64.27%,,,96,,35,,80,,46.7,27.8,-138.0,-21.2,2.71,0.69,-1.23,0.73,85.93,15.82,13.42,15.71,3.76,5.07,6.96,5.26,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,EURJPY,12:25:00,12:38:00,13,12,0,85.71%,58.46%,47.49%,63.89%,,,,,,,,,65.4,-1.1,-212.5,-49.4,3.73,-0.07,-1.73,0.64,85.41,14.01,8.05,13.63,3.80,6.28,7.75,5.95,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURJPY,12:25:00,12:52:00,27,12,0,85.71%,56.92%,48.65%,63.76%,,,,,,,,,85.0,64.8,-325.2,-58.5,2.78,0.98,-1.70,0.69,85.24,14.99,6.6,23.19,6.64,7.88,12.01,8.84,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURJPY,12:25:00,12:39:00,14,12,0,85.71%,58.46%,46.72%,63.63%,,,,,,,,,74.3,7.8,-244.9,-54.3,3.88,0.10,-1.93,0.68,85.07,14.94,8.94,16.29,4.15,6.28,8.05,6.16,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,GBPJPY,12:25:00,12:46:00,21,12,0,85.71%,56.92%,48.26%,63.63%,,,,,,,,,81.0,23.3,-404.6,-100.1,2.90,0.34,-1.76,0.49,85.07,10.75,5.16,14.1,6.08,8.19,14.21,9.49,0.9,0.9,1.0,0.9
FALSE,2025-07-20,Long,EURJPY,12:25:00,12:44:00,19,12,0,85.71%,56.92%,47.88%,63.50%,,,,,,,,,93.3,64.1,-228.8,-23.8,3.32,1.05,-1.30,1.02,84.9,22.28,11.29,27.92,6.09,7.17,11.19,8.15,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,GBPJPY,12:25:00,12:43:00,18,12,0,85.71%,55.38%,47.88%,62.99%,,,,,,,,,84.3,23.4,-363.5,-85.3,3.09,0.33,-1.76,0.55,84.21,12.08,6.72,15.74,5.93,8.44,12.86,9.08,0.9,0.9,1.0,0.9
FALSE,2025-07-20,Long,CHFJPY,12:25:00,12:38:00,13,12,0,85.71%,55.38%,44.02%,61.70%,,,,,,,,,64.7,-23.7,-302.7,-87.2,4.50,-0.56,-2.54,0.47,82.49,10.15,4.79,8.11,3.14,5.88,7.53,5.52,0.8,0.8,0.9,0.8
FALSE,2025-07-20,Long,CHFJPY,12:25:00,12:39:00,14,12,0,85.71%,53.85%,43.24%,60.93%,,,,,,,,,65.4,-12.7,-353.4,-100.2,4.09,-0.33,-2.82,0.31,81.46,6.78,4.43,8.07,3.49,5.88,7.92,5.76,0.8,0.8,0.9,0.8
FALSE,2025-07-20,Long,GBPJPY,12:26:00,12:39:00,13,12,0,85.71%,58.46%,48.26%,64.15%,,,,,,,,,61.3,8.7,-341.8,-90.6,3.67,0.14,-2.23,0.53,85.76,11.52,5.37,9.08,3.63,7.38,9.54,6.85,0.9,0.9,1.0,0.9
FALSE,2025-07-20,Long,CHFJPY,12:26:00,12:38:00,12,12,0,85.71%,50.77%,44.40%,60.30%,,,,,,,,,48.8,-23.7,-267.7,-80.9,3.04,-0.59,-2.41,0.01,80.61,0.26,2.97,4.64,3.48,5.45,6.99,5.31,0.8,0.8,0.9,0.8
FALSE,2025-07-20,Long,USDJPY,12:27:00,12:47:00,20,12,0,85.71%,63.08%,56.37%,68.39%,,,,,,,,,76.3,83.5,109.4,89.7,3.51,1.27,0.68,1.82,91.43,39.73,15.15,39.44,4.74,8.20,10.61,7.85,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,CADJPY,12:27:00,12:47:00,20,12,0,85.71%,66.15%,52.90%,68.25%,,,,,,,,,41.8,59.1,-116.6,-5.2,3.25,1.48,-0.93,1.27,91.25,27.62,9.54,24.82,2.80,4.96,7.70,5.15,0.6,0.6,0.7,0.6
FALSE,2025-07-20,Long,EURJPY,12:29:00,12:45:00,16,12,0,85.71%,64.62%,51.74%,67.36%,,,,,,,,,60.6,64.2,-218.7,-31.3,2.58,1.23,-1.41,0.80,90.05,17.45,8.95,18.63,5.11,6.29,9.80,7.07,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,USDJPY,12:29:00,12:40:00,11,12,0,85.71%,63.08%,50.58%,66.46%,,,,,,,,,80.0,108.6,-53.0,45.2,4.06,1.69,-0.36,1.80,88.85,39.24,27.29,39.07,4.28,7.97,8.23,6.83,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,12:30:00,12:43:00,13,12,0,85.71%,64.62%,53.28%,67.87%,,,,,,,,,75.6,113.0,77.2,88.6,3.81,1.96,0.54,2.10,90.74,45.86,24.53,41.5,4.32,7.14,9.09,6.85,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,EURJPY,12:30:00,12:45:00,15,12,0,85.71%,63.08%,49.81%,66.20%,,,,,,,,,59.1,81.9,-174.4,-11.1,2.59,1.62,-1.18,1.01,88.5,22.02,10.81,21.1,4.96,6.14,9.38,6.82,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,USDJPY,12:32:00,12:41:00,9,12,0,85.71%,63.08%,53.28%,67.36%,,,,,,,,,74.2,119.6,86.8,93.5,4.03,2.31,0.77,2.37,90.05,51.72,35.85,41.99,4.00,6.42,7.14,5.85,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,12:32:00,12:38:00,6,12,0,85.71%,60.00%,51.74%,65.82%,,,,,,,,,49.8,53.0,36.8,46.5,2.77,1.11,0.34,1.41,87.99,30.78,31.26,24.4,3.90,5.92,6.06,5.29,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,12:33:00,12:43:00,10,12,0,85.71%,66.15%,52.90%,68.25%,,,,,,,,,58.5,68.6,95.9,74.3,3.55,1.37,0.75,1.89,91.25,41.2,23.75,30.9,3.60,6.15,8.04,5.93,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,12:33:00,12:41:00,8,12,0,85.71%,63.08%,52.12%,66.97%,,,,,,,,,63.9,100.0,61.7,75.2,4.19,2.07,0.60,2.29,89.53,49.9,34.1,35.5,3.32,5.97,6.80,5.36,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,12:33:00,12:40:00,7,12,0,85.71%,58.46%,48.65%,64.27%,,,,,,,,,55.8,65.6,0.9,40.8,4.53,1.38,0.03,1.98,85.93,43.18,29.7,27.06,2.68,5.88,6.46,5.01,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,12:34:00,12:43:00,9,12,0,85.71%,67.69%,55.21%,69.54%,,,,,,,,,54.0,54.1,99.5,69.2,3.88,1.12,0.83,1.94,92.97,42.35,23.72,27.78,3.03,5.93,7.57,5.51,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,12:34:00,12:41:00,7,12,0,85.71%,64.62%,52.12%,67.48%,,,,,,,,,59.4,85.5,65.3,70.1,4.19,1.86,0.69,2.25,90.22,48.99,35.54,32.38,3.08,5.68,6.29,5.02,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,12:34:00,12:39:00,5,12,0,85.71%,58.46%,50.58%,64.92%,,,,,,,,,45.4,44.2,8.5,32.7,3.75,1.07,0.09,1.64,86.79,35.73,32.5,21.15,2.63,5.10,5.49,4.41,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,12:35:00,12:43:00,8,12,0,85.71%,67.69%,57.53%,70.31%,,,,,,,,,46.8,62.8,95.2,68.3,3.85,1.33,0.81,2.00,94,43.6,25.17,26.21,2.65,5.80,7.47,5.31,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,12:35:00,12:48:00,13,12,0,85.71%,69.23%,55.60%,70.18%,,,,,,,,,45.1,54.3,93.8,64.4,2.70,0.95,0.73,1.46,93.83,31.82,14.51,24.55,3.67,7.08,8.37,6.37,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,12:35:00,12:41:00,6,12,0,85.71%,69.23%,53.67%,69.54%,,,,,,,,,52.2,94.2,61.0,69.1,3.89,2.15,0.68,2.24,92.96,48.84,39.45,30.8,2.92,5.43,6.09,4.81,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,12:35:00,12:42:00,7,12,0,85.71%,67.69%,53.67%,69.02%,,,,,,,,,47.8,80.1,24.2,50.7,4.45,1.84,0.23,2.17,92.28,47.38,29.14,26.55,2.34,5.37,7.09,4.93,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,12:36:00,12:45:00,9,12,0,85.71%,70.77%,58.30%,71.59%,3,,,,3,,,,45.5,84.7,136.0,88.7,3.29,2.53,1.38,2.40,95.72,52.34,25.15,29.45,3.03,4.15,6.36,4.51,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,EURAUD,15:11:00,15:24:00,13,15,0,85.71%,49.23%,49.03%,61.33%,,,,,,,,,78.1,-4.0,-97.8,-7.9,2.82,-0.08,-0.84,0.63,81.99,13.82,11.35,19.2,6.04,7.85,7.93,7.28,1.5,1.5,1.5,1.5
FALSE,2025-07-20,Short,EURAUD,15:12:00,15:23:00,11,15,0,85.71%,47.69%,46.33%,59.91%,,,,,,,,,83.2,-1.1,-100.6,-6.2,3.43,-0.03,-0.90,0.83,80.1,18.14,14.61,20.91,5.30,7.92,7.49,6.90,1.5,1.5,1.5,1.5
FALSE,2025-07-20,Short,EURAUD,15:13:00,15:25:00,12,15,0,85.71%,55.38%,47.10%,62.73%,,,,,,,,,75.1,16.1,-108.0,-5.6,2.43,0.24,-0.99,0.56,83.87,12.22,12.77,19.94,6.73,7.79,7.40,7.31,1.5,1.5,1.5,1.5
FALSE,2025-07-20,Long,EURUSD,16:06:00,16:12:00,6,16,0,85.71%,66.15%,56.59%,69.49%,,,36,,,,,,58.5,57.1,59.2,58.3,3.48,1.39,0.75,1.87,92.9,40.86,45.5,35.53,3.65,4.92,4.58,4.38,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,EURUSD,16:06:00,16:18:00,12,16,0,85.71%,66.15%,56.59%,69.49%,,,,,,,,,71.0,69.3,58.1,66.1,3.04,1.14,0.53,1.57,92.9,34.21,27.26,42.57,5.08,7.25,6.24,6.19,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,USDJPY,16:27:00,16:40:00,13,16,0,85.71%,56.92%,51.94%,64.86%,,,,,28,,,,68.1,2.2,66.1,45.5,2.70,0.02,0.42,1.05,86.71,22.87,15.3,25.88,5.45,8.46,10.71,8.21,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,GBPJPY,16:45:00,17:14:00,29,16,1,85.71%,64.62%,44.57%,64.97%,,,,,,,,,74.3,106.0,-362.9,-60.9,1.57,1.09,-0.86,0.60,86.86,13.05,5.32,20.07,10.31,11.95,26.36,16.20,0.9,0.9,0.9,0.9
FALSE,2025-07-20,Short,GBPJPY,16:46:00,17:15:00,29,16,1,85.71%,64.62%,45.35%,65.23%,,,,,,,,,95.1,112.8,-498.8,-97.0,1.95,1.16,-1.16,0.65,87.2,14.23,6.11,23.07,10.60,11.93,26.82,16.45,0.9,0.9,0.9,0.9
FALSE,2025-07-20,Short,GBPJPY,16:49:00,17:16:00,27,16,1,85.71%,58.46%,48.06%,64.08%,,,,,,,,,65.4,75.1,-99.9,13.5,1.35,0.72,-0.24,0.61,85.67,13.25,6,21.08,10.59,12.99,25.26,16.28,0.9,0.9,0.9,0.9
FALSE,2025-07-20,Short,CADJPY,16:56:00,17:06:00,10,16,1,85.71%,64.62%,47.67%,66.00%,,,,,,,,,55.5,83.7,-55.1,28.0,3.58,1.96,-0.40,1.71,88.24,37.35,28.89,37.59,3.40,5.24,7.76,5.47,0.6,0.6,0.6,0.6
FALSE,2025-07-20,Short,GBPJPY,16:58:00,17:15:00,17,16,1,85.71%,55.38%,49.61%,63.57%,,,,,,,,,99.2,75.0,237.8,137.3,2.04,0.77,0.73,1.18,84.99,25.7,16.73,37.02,10.61,11.92,20.53,14.35,0.9,0.9,0.9,0.9
FALSE,2025-07-20,Short,CADJPY,16:59:00,17:09:00,10,16,1,85.71%,67.69%,51.55%,68.32%,,,,,,,,,61.2,112.5,204.6,126.1,3.50,2.08,1.49,2.36,91.34,51.37,42.32,55.07,3.82,6.66,8.87,6.45,0.6,0.6,0.6,0.6
FALSE,2025-07-20,Short,CADJPY,16:59:00,17:06:00,7,16,1,85.71%,66.15%,50.00%,67.29%,,,,,,,,,65.5,98.7,113.9,92.7,3.95,2.43,1.05,2.48,89.96,54,56.36,51.34,3.62,4.99,7.04,5.22,0.6,0.6,0.6,0.6
FALSE,2025-07-20,Short,GBPJPY,16:59:00,17:15:00,16,16,1,85.71%,58.46%,50.78%,64.98%,,,,,,,,,107.2,96.4,332.2,178.6,2.25,0.96,1.02,1.41,86.88,30.8,20.6,42.89,10.35,12.25,20.34,14.31,0.9,0.9,0.9,0.9
FALSE,2025-07-20,Short,EURJPY,16:59:00,17:27:00,28,16,1,85.71%,60.00%,49.22%,64.98%,,,,,,,,,96.7,55.1,-32.2,39.9,2.36,0.53,-0.10,0.93,86.87,20.23,9.24,33.66,8.95,12.60,19.42,13.66,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,CHFJPY,17:52:00,17:59:00,7,17,0,85.71%,63.08%,61.24%,70.01%,,,,,,,,,53.3,71.3,477.4,200.7,2.83,1.36,4.13,2.77,93.6,60.45,36.18,32.96,4.12,6.35,7.21,5.90,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,GBPJPY,17:53:00,18:01:00,8,17,1,85.71%,61.54%,53.88%,67.04%,,,,,,,,,61.4,30.0,149.0,80.1,3.18,0.46,0.80,1.48,89.63,32.3,20.51,21.35,4.22,7.72,11.16,7.70,0.9,0.9,0.9,0.9
FALSE,2025-07-20,Long,USDJPY,17:55:00,18:01:00,6,17,1,85.71%,72.31%,60.85%,72.96%,2,,,,2,,,,61.1,123.8,330.1,171.7,2.97,2.89,3.29,3.05,97.54,66.51,57.48,44.88,4.47,5.32,6.28,5.36,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:06:00,20:26:00,20,20,0,85.71%,56.92%,53.49%,65.38%,,,,,,,,,90.1,-21.7,35.0,34.5,3.03,-0.33,0.22,0.97,87.4,21.21,11.41,29.69,6.50,8.77,10.04,8.44,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:07:00,20:21:00,14,20,0,85.71%,52.31%,52.33%,63.45%,,,,,,,,,48.1,-37.6,14.0,8.2,1.75,-0.65,0.12,0.41,84.83,8.86,7.04,12.82,6.03,7.43,8.55,7.34,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:08:00,20:28:00,20,20,0,85.71%,60.00%,56.20%,67.31%,,,,,,,,,79.2,3.4,46.7,43.1,2.71,0.02,0.32,1.02,89.98,22.23,11.19,29.13,6.38,8.25,9.59,8.08,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:09:00,20:28:00,19,20,0,85.71%,56.92%,55.04%,65.89%,,,,,,,,,76.1,-18.2,7.0,21.6,2.72,-0.30,0.06,0.83,88.09,18.1,9.9,24.47,6.10,8.26,9.39,7.92,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:09:00,20:27:00,18,20,0,85.71%,53.85%,53.10%,64.22%,,,,,,,,,80.6,-42.6,4.7,14.2,2.74,-0.65,0.04,0.71,85.86,15.5,9.89,23.16,6.41,8.40,9.15,7.99,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,EURUSD,20:10:00,20:39:00,29,20,0,85.71%,66.15%,53.88%,68.58%,,,,,,,,,82.3,20.7,-9.3,31.2,3.49,0.29,-0.10,1.23,91.69,26.73,10.11,38.15,5.14,8.10,8.36,7.20,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:11:00,20:33:00,22,20,0,85.71%,64.62%,57.36%,69.23%,,,,,,,,,70.7,-0.2,33.9,34.8,3.21,-0.03,0.26,1.15,92.56,24.99,11.13,31.85,4.80,6.77,7.29,6.29,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:11:00,20:34:00,23,20,0,85.71%,64.62%,55.43%,68.59%,,,,,,,,,72.1,24.7,48.5,48.4,3.34,0.41,0.36,1.37,91.69,29.85,12.24,36.62,4.71,6.98,7.75,6.48,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:11:00,20:35:00,24,20,0,85.71%,64.62%,55.43%,68.59%,,,,,,,,,75.5,22.4,45.5,47.8,3.32,0.34,0.34,1.34,91.69,29.12,12.07,37.7,4.97,7.55,7.76,6.76,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,CADJPY,20:11:00,20:26:00,15,20,0,85.71%,49.23%,48.06%,61.00%,,,,,,,,,51.2,-59.9,-194.0,-67.6,3.69,-1.40,-1.99,0.10,81.55,2.17,3.6,7.03,3.02,5.43,6.15,4.86,0.6,0.6,0.6,0.6
FALSE,2025-07-20,Long,USDJPY,20:12:00,20:26:00,14,20,0,85.71%,60.00%,55.04%,66.92%,,,,,,,,,79.9,-3.6,7.4,27.9,3.76,-0.09,0.06,1.24,89.46,27.07,15.02,27.36,4.63,7.15,7.87,6.55,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,EURUSD,20:12:00,20:42:00,30,20,0,85.71%,60.00%,52.33%,66.01%,,,,,,,,,78.7,28.9,-14.7,31.0,3.34,0.40,-0.14,1.20,88.25,26.22,9.65,37.68,5.15,8.41,8.22,7.26,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:12:00,20:20:00,8,20,0,85.71%,47.69%,48.84%,60.75%,,,,,,,,,30.6,-42.9,-31.4,-14.6,3.13,-1.29,-0.47,0.46,81.21,9.95,5.59,5.82,2.14,4.20,4.34,3.56,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:13:00,20:35:00,22,20,0,85.71%,61.54%,54.26%,67.17%,,,,,,,,,70.1,21.8,21.4,37.8,3.59,0.36,0.17,1.38,89.8,30.03,12.03,34.44,4.25,7.11,7.19,6.19,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:13:00,20:42:00,29,20,0,85.71%,61.54%,51.55%,66.27%,,,,,,,,,75.4,34.9,12.1,40.8,3.48,0.51,0.07,1.35,88.59,29.47,10.1,38.13,4.74,8.18,7.96,6.96,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:14:00,20:39:00,25,20,0,85.71%,67.69%,53.10%,68.84%,,,,,,,,,69.1,48.3,-13.9,34.5,3.44,0.78,-0.13,1.36,92.03,29.69,11.21,36.46,4.39,7.56,7.43,6.46,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:14:00,20:44:00,30,20,0,85.71%,60.00%,51.94%,65.88%,,,,,,,,,65.6,27.9,4.0,32.5,3.47,0.40,0.02,1.30,88.08,28.29,8.38,32.73,4.14,8.45,7.85,6.82,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,USDJPY,20:14:00,20:26:00,12,20,0,85.71%,56.92%,54.65%,65.76%,,,,,,,,,69.7,6.6,48.6,41.6,3.33,0.09,0.40,1.27,87.92,27.79,16.77,26.18,4.56,6.92,7.54,6.34,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDCHF,20:15:00,20:45:00,30,20,0,85.71%,61.54%,47.67%,64.98%,,,,,,,,,39.1,-30.6,-300.9,-97.5,2.25,-0.51,-2.99,-0.42,86.87,-9.09,1.19,4.66,3.81,7.13,6.15,5.70,1.6,1.6,1.6,1.6
FALSE,2025-07-20,Long,USDJPY,20:19:00,20:29:00,10,20,0,85.71%,64.62%,55.04%,68.46%,,,,,,,,,62.4,40.2,54.0,52.2,3.70,0.81,0.48,1.66,91.52,36.29,21.27,27.68,3.70,5.99,6.94,5.54,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:23:00,20:29:00,6,20,0,85.71%,60.00%,51.55%,65.75%,,,,,,,,,38.0,29.6,-5.4,20.7,3.68,0.71,-0.08,1.44,87.91,31.34,20.96,16.37,2.26,5.09,5.04,4.13,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,EURUSD,20:24:00,20:54:00,30,20,0,85.71%,70.77%,50.00%,68.83%,,,,,,,,,73.5,212.3,85.9,123.9,2.88,2.58,0.59,2.02,92.02,43.96,16.78,65.51,5.58,10.15,8.21,7.98,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:36:00,21:04:00,28,20,1,85.71%,60.00%,49.61%,65.11%,,,,,,,,,82.5,113.8,-30.7,55.2,3.45,1.59,-0.33,1.57,87.04,34.22,13.87,50.56,5.20,8.76,7.63,7.20,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:37:00,21:04:00,27,20,1,85.71%,56.92%,48.06%,63.57%,,,,,,,,,72.4,87.3,-58.1,33.9,3.14,1.28,-0.54,1.30,84.98,28.27,11.79,41.43,5.01,8.32,7.53,6.95,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:38:00,21:04:00,26,20,1,85.71%,55.38%,50.00%,63.70%,,,,,,,,,73.9,61.6,-61.7,24.6,3.35,0.86,-0.56,1.22,85.16,26.53,11.31,38.27,4.80,8.67,7.45,6.97,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:42:00,21:00:00,18,20,1,85.71%,60.00%,52.33%,66.01%,,,,,,,,,56.9,122.2,58.9,79.3,2.47,1.76,0.45,1.56,88.25,34.01,18.81,44.05,4.97,8.53,6.94,6.81,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:42:00,21:04:00,22,20,1,85.71%,56.92%,47.29%,63.31%,,,,,,,,,67.7,72.4,-76.2,21.3,3.38,1.00,-0.69,1.23,84.64,26.88,12.8,36.65,4.35,8.78,7.35,6.83,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:43:00,21:00:00,17,20,1,85.71%,60.00%,50.00%,65.24%,,,,,,,,,58.7,129.9,78.4,89.0,2.51,1.95,0.65,1.70,87.22,37.16,21.08,46.65,5.05,8.16,6.70,6.63,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:43:00,21:04:00,21,20,1,85.71%,50.77%,46.51%,61.00%,,,,,,,,,69.5,80.1,-56.7,31.0,3.53,1.15,-0.54,1.38,81.55,30.15,14.36,39.24,4.27,8.45,7.15,6.62,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,USDJPY,20:44:00,20:55:00,11,20,0,85.71%,66.15%,50.78%,67.55%,,,,,13,,,,52.2,53.4,2.9,36.2,2.02,1.01,0.02,1.02,90.3,22.19,16.99,24.33,5.67,6.50,7.14,6.44,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:44:00,20:56:00,12,20,0,85.71%,63.08%,50.00%,66.26%,,,,,,,,36,52.1,78.4,45.1,58.5,1.64,1.32,0.34,1.10,88.59,23.97,18.15,28.34,7.01,7.36,7.85,7.41,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:45:00,21:10:00,25,20,1,85.71%,69.23%,57.36%,70.77%,,,,,,,,,54.5,67.0,105.9,75.8,1.67,0.85,0.57,1.03,94.61,22.42,9.08,29.53,7.26,9.62,10.91,9.26,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,EURUSD,20:45:00,21:04:00,19,20,1,85.71%,52.31%,46.51%,61.51%,,,,,,,,,67.3,34.0,-113.5,-4.1,3.66,0.70,-1.25,1.04,82.23,22.66,11.92,29.47,3.99,5.73,5.82,5.18,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:46:00,20:56:00,10,20,0,85.71%,64.62%,51.55%,67.29%,,,,,,,,,60.4,93.3,33.4,62.4,4.45,2.21,0.36,2.34,89.96,51.08,31.24,40.66,2.96,5.15,4.66,4.26,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:46:00,21:10:00,24,20,1,85.71%,58.46%,49.22%,64.47%,,,,,,,,,91.4,140.9,91.7,108.0,3.76,2.27,0.78,2.27,86.19,49.57,20.21,63.12,5.28,7.60,6.90,6.60,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:47:00,20:56:00,9,20,0,85.71%,66.15%,51.94%,67.94%,13,,,,,,,,65.8,92.3,33.6,63.9,5.17,2.34,0.36,2.62,90.82,57.22,36.53,42.78,2.78,4.80,4.39,3.99,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:47:00,20:57:00,10,20,0,85.71%,63.08%,52.71%,67.17%,,,,,,,,,67.6,81.3,53.2,67.4,4.37,1.98,0.62,2.32,89.8,50.7,32.81,42.7,3.37,4.99,4.58,4.31,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:47:00,21:02:00,15,20,1,85.71%,58.46%,47.29%,63.82%,,,,,,,,,62.9,59.1,-40.8,27.1,3.99,1.35,-0.57,1.59,85.32,34.62,17.37,33.91,3.43,5.32,5.14,4.63,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:47:00,21:03:00,16,20,1,85.71%,55.38%,46.12%,62.41%,,,,,,,,,66.2,33.8,-116.0,-5.3,4.60,0.74,-1.40,1.31,83.43,28.62,13.85,28.84,3.14,5.39,5.39,4.64,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:47:00,21:07:00,20,20,1,85.71%,53.85%,45.35%,61.64%,,,,,,,,,64.1,44.2,-161.6,-17.8,3.22,0.90,-1.77,0.78,82.4,17.05,10.65,27.72,4.31,5.90,5.84,5.35,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:48:00,21:01:00,13,20,1,85.71%,60.00%,44.19%,63.30%,,,,,,,,,68.0,69.5,-66.5,23.7,3.50,1.63,-0.92,1.40,84.63,30.58,21.56,36.47,4.21,5.15,5.13,4.83,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:48:00,21:07:00,19,20,1,85.71%,56.92%,46.12%,62.92%,,,,,,,,,58.7,32.2,-189.5,-32.9,2.55,0.64,-2.15,0.35,84.12,7.54,9.13,22.57,4.97,5.97,5.64,5.53,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:48:00,21:04:00,16,20,1,85.71%,50.77%,45.35%,60.61%,,,,,,,,,73.2,30.6,-136.7,-11.0,4.40,0.67,-1.69,1.13,81.03,24.57,14.71,30.62,3.62,5.35,5.24,4.73,0.3,0.3,0.3,0.3
